ID registro,datasetKey_global_unique_identifier,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,Mes,Fecha,basisOfRecord,Leyenda,institutionCode,collectionCode,catalogNumber,recordNumber,rightsHolder,recordedBy
G2203245,URN:CornellLabOfOrnithology:EBIRD:OBS421011798,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2839",Amazona kawalli,,BR,Rio Tupana upstream from BR-319 bridge,Amazonas,-4.1633797,-60.8212137,16/07/16,julio,16/07/16,,Observación,eBird,,,,,
G1872036,URN:CornellLabOfOrnithology:EBIRD:OBS433535716,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2840",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,10/07/16,julio,10/07/16,,Observación,eBird,,,,,
G1873719,URN:CornellLabOfOrnithology:EBIRD:OBS421966049,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2841",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,11/07/16,julio,11/07/16,,Observación,eBird,,,,,
G2203244,URN:CornellLabOfOrnithology:EBIRD:OBS421981235,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2842",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,16/07/16,julio,16/07/16,,Observación,eBird,,,,,
G2203249,URN:CornellLabOfOrnithology:EBIRD:OBS421993966,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2843",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,17/07/16,julio,17/07/16,,Observación,eBird,,,,,
G1883495,URN:CornellLabOfOrnithology:EBIRD:OBS422821196,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2844",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,14/07/16,julio,14/07/16,,Observación,eBird,,,,,
G4581535,URN:CornellLabOfOrnithology:EBIRD:OBS427346204,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2845",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,9/08/08,agosto,9/08/08,,Observación,eBird,,,,,
G4581533,URN:CornellLabOfOrnithology:EBIRD:OBS427346331,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2846",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,11/08/08,agosto,11/08/08,,Observación,eBird,,,,,
G1952504,URN:CornellLabOfOrnithology:EBIRD:OBS433024060,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2847",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,17/03/09,marzo,17/03/09,,Observación,eBird,,,,,
G1952531,URN:CornellLabOfOrnithology:EBIRD:OBS433055283,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2848",Amazona kawalli,,BR,Cristalino Lodge--Serra Nova Trail,Mato Grosso,-9.573283,-55.9214509,18/03/09,marzo,18/03/09,,Observación,eBird,,,,,
G1952548,URN:CornellLabOfOrnithology:EBIRD:OBS433080412,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2849",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,19/03/09,marzo,19/03/09,,Observación,eBird,,,,,
G1952539,URN:CornellLabOfOrnithology:EBIRD:OBS434184728,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2850",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,15/03/11,marzo,15/03/11,,Observación,eBird,,,,,
G2499672,URN:CornellLabOfOrnithology:EBIRD:OBS513220713,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2851",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,22/06/17,junio,22/06/17,,Observación,eBird,,,,,
G2502125,URN:CornellLabOfOrnithology:EBIRD:OBS513697152,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2852",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,24/06/17,junio,24/06/17,,Observación,eBird,,,,,
G2504056,URN:CornellLabOfOrnithology:EBIRD:OBS513891040,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2853",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,25/06/17,junio,25/06/17,,Observación,eBird,,,,,
G2518127,URN:CornellLabOfOrnithology:EBIRD:OBS514586777,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2854",Amazona kawalli,,BR,Boat ride Vila Sucunduri--Sr. Ramos,Amazonas,-6.6987493,-59.0659332,9/06/17,junio,9/06/17,,Observación,eBird,,,,,
G2518126,URN:CornellLabOfOrnithology:EBIRD:OBS514588143,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2855",Amazona kawalli,,BR,Casa Sr. Ramos,Amazonas,-6.5551762,-59.0982914,10/06/17,junio,10/06/17,,Observación,eBird,,,,,
G2518125,URN:CornellLabOfOrnithology:EBIRD:OBS514590025,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2856",Amazona kawalli,,BR,Boat Ride Casa Sr. Ramos--Ilha Pederneira,Amazonas,-6.3739031,-59.0703106,10/06/17,junio,10/06/17,,Observación,eBird,,,,,
G2518122,URN:CornellLabOfOrnithology:EBIRD:OBS514594164,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2857",Amazona kawalli,,BR,Castanho Trail,Amazonas,-5.9697659,-59.1657543,11/06/17,junio,11/06/17,,Observación,eBird,,,,,
G2531317,URN:CornellLabOfOrnithology:EBIRD:OBS517282989,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2858",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,23/06/17,junio,23/06/17,,Observación,eBird,,,,,
G2531291,URN:CornellLabOfOrnithology:EBIRD:OBS517286302,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2859",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,23/06/17,junio,23/06/17,,Observación,eBird,,,,,
G2536512,URN:CornellLabOfOrnithology:EBIRD:OBS518585122,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2860",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,26/06/17,junio,26/06/17,,Observación,eBird,,,,,
G2585475,URN:CornellLabOfOrnithology:EBIRD:OBS520360282,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2861",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,28/06/17,junio,28/06/17,,Observación,eBird,,,,,
G2568616,URN:CornellLabOfOrnithology:EBIRD:OBS523098158,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2862",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,4/08/17,agosto,4/08/17,,Observación,eBird,,,,,
G2576116,URN:CornellLabOfOrnithology:EBIRD:OBS523490390,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2863",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Ramal do Caldeir√£o,Rond√¥nia,-8.921356,-62.081791,15/07/17,julio,15/07/17,,Observación,eBird,,,,,
G2572932,URN:CornellLabOfOrnithology:EBIRD:OBS523522991,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2864",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,6/08/17,agosto,6/08/17,,Observación,eBird,,,,,
G2575322,URN:CornellLabOfOrnithology:EBIRD:OBS524022577,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2865",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Campinas do Lote S√£o Miguel,Rond√¥nia,-8.925385,-62.08011,20/07/17,julio,20/07/17,,Observación,eBird,,,,,
G2577512,URN:CornellLabOfOrnithology:EBIRD:OBS524251169,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2866",Amazona kawalli,,BR,PN da Amaz√¥nia -- Traco√† HQ,Par√°,-4.4857416,-56.2728066,22/07/17,julio,22/07/17,,Observación,eBird,,,,,
G2587554,URN:CornellLabOfOrnithology:EBIRD:OBS525865367,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2867",Amazona kawalli,,BR,Canutama--Linha C30,Amazonas,-8.3134874,-63.9321256,30/06/17,junio,30/06/17,,Observación,eBird,,,,,
G2603418,URN:CornellLabOfOrnithology:EBIRD:OBS528116475,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2868",Amazona kawalli,,BR,Cristalino Lodge -- Serra Nova,Mato Grosso,-9.5723347,-55.9223735,27/08/17,agosto,27/08/17,,Observación,eBird,,,,,
G2612626,URN:CornellLabOfOrnithology:EBIRD:OBS529410968,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2869",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,6/07/17,julio,6/07/17,,Observación,eBird,,,,,
G2612734,URN:CornellLabOfOrnithology:EBIRD:OBS529456707,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2870",Amazona kawalli,,BR,Rio Cristalino--upstream from Cristalino Lodge,Mato Grosso,-9.5666937,-55.9139385,8/07/17,julio,8/07/17,,Observación,eBird,,,,,
G2613735,URN:CornellLabOfOrnithology:EBIRD:OBS529655672,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2871",Amazona kawalli,,BR,Cristalino Lodge--Serra Trail,Mato Grosso,-9.5856519,-55.9198437,8/07/17,julio,8/07/17,,Observación,eBird,,,,,
G2642732,URN:CornellLabOfOrnithology:EBIRD:OBS530750696,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2872",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Ramal do Caldeir√£o,Rond√¥nia,-8.921356,-62.081791,6/09/17,septiembre,6/09/17,,Observación,eBird,,,,,
G2642729,URN:CornellLabOfOrnithology:EBIRD:OBS530755015,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2873",Amazona kawalli,,BR,"Machadinho d'Oeste--Tabajara, FloNa Rio Preto-Jacund√° - Picada Campina/Campinarana",Rond√¥nia,-8.938831,-62.093356,5/09/17,septiembre,5/09/17,,Observación,eBird,,,,,
G2642727,URN:CornellLabOfOrnithology:EBIRD:OBS530755672,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2874",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Campinas do Lote S√£o Miguel,Rond√¥nia,-8.925385,-62.08011,4/09/17,septiembre,4/09/17,,Observación,eBird,,,,,
G2642719,URN:CornellLabOfOrnithology:EBIRD:OBS530758102,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2875",Amazona kawalli,,BR,Machadinho d'Oeste--Estrada para 2 de novembro,Rond√¥nia,-8.925768,-62.115704,2/09/17,septiembre,2/09/17,,Observación,eBird,,,,,
G2642720,URN:CornellLabOfOrnithology:EBIRD:OBS530760957,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2876",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Ramal do Caldeir√£o,Rond√¥nia,-8.921356,-62.081791,3/09/17,septiembre,3/09/17,,Observación,eBird,,,,,
G2643784,URN:CornellLabOfOrnithology:EBIRD:OBS533759770,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2877",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,15/09/17,septiembre,15/09/17,,Observación,eBird,,,,,
G2651297,URN:CornellLabOfOrnithology:EBIRD:OBS533759843,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2878",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,15/09/17,septiembre,15/09/17,,Observación,eBird,,,,,
G2642427,URN:CornellLabOfOrnithology:EBIRD:OBS533759982,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2879",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,16/09/17,septiembre,16/09/17,,Observación,eBird,,,,,
G2642426,URN:CornellLabOfOrnithology:EBIRD:OBS533760143,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2880",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,17/09/17,septiembre,17/09/17,,Observación,eBird,,,,,
G2651450,URN:CornellLabOfOrnithology:EBIRD:OBS535438011,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2881",Amazona kawalli,,BR,"Machadinho d'Oeste--Tabajara, FloNa Rio Preto-Jacund√° - Picada Campina/Campinarana",Rond√¥nia,-8.938831,-62.093356,4/08/17,agosto,4/08/17,,Observación,eBird,,,,,
G2681144,URN:CornellLabOfOrnithology:EBIRD:OBS536209248,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2882",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,27/09/17,septiembre,27/09/17,,Observación,eBird,,,,,
G2681130,URN:CornellLabOfOrnithology:EBIRD:OBS537061896,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2883",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,30/09/17,septiembre,30/09/17,,Observación,eBird,,,,,
G2971350,URN:CornellLabOfOrnithology:EBIRD:OBS542347438,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2884",Amazona kawalli,,BR,Rio Machado/JiParan√°--Ilha do bacurau-da-praia,Rond√¥nia,-8.933012,-61.566703,13/10/17,octubre,13/10/17,,Observación,eBird,,,,,
G2971349,URN:CornellLabOfOrnithology:EBIRD:OBS542981010,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2885",Amazona kawalli,,BR,Machadinho D'Oeste--PN Campos Amaz√¥nicos (Igarap√© S√£o Jo√£o),Rond√¥nia,-8.8955556,-61.5802778,13/10/17,octubre,13/10/17,,Observación,eBird,,,,,
G2971347,URN:CornellLabOfOrnithology:EBIRD:OBS542981332,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2886",Amazona kawalli,,BR,Machadinho D'Oeste--PN Campos Amaz√¥nicos (Igarap√© S√£o Jo√£o),Rond√¥nia,-8.8955556,-61.5802778,12/10/17,octubre,12/10/17,,Observación,eBird,,,,,
G2820470,URN:CornellLabOfOrnithology:EBIRD:OBS544598950,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2887",Amazona kawalli,,BR,Machadinho d'Oeste--Tabajara - Campinas do Lote S√£o Miguel,Rond√¥nia,-8.925385,-62.08011,8/10/17,octubre,8/10/17,,Observación,eBird,,,,,
G2718355,URN:CornellLabOfOrnithology:EBIRD:OBS548554764,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2888",Amazona kawalli,,BR,Along Rio Cristalino,Mato Grosso,-9.5816106,-55.9230735,6/10/17,octubre,6/10/17,,Observación,eBird,,,,,
G3903193,URN:CornellLabOfOrnithology:EBIRD:OBS549261239,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2889",Amazona kawalli,,BR,"Birding on new-cut trail upriver from Novo Aripuana, BR-AM, (-5.2, -60.1)",Amazonas,-5.116712,-60.375935,4/11/17,noviembre,4/11/17,,Observación,eBird,,,,,
G3903196,URN:CornellLabOfOrnithology:EBIRD:OBS549261462,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2890",Amazona kawalli,,BR,"Birding on new-cut trail upriver from Novo Aripuana, BR-AM, (-5.2, -60.1)",Amazonas,-5.116712,-60.375935,3/11/17,noviembre,3/11/17,,Observación,eBird,,,,,
G6276257,URN:CornellLabOfOrnithology:EBIRD:OBS559853314,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2891",Amazona kawalli,,BR,Cristalino Jungle Lodge,Mato Grosso,-9.5988035,-55.9337139,14/06/15,junio,14/06/15,,Observación,eBird,,,,,
G6276259,URN:CornellLabOfOrnithology:EBIRD:OBS560453803,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2892",Amazona kawalli,,BR,Cristalino Jungle Lodge,Mato Grosso,-9.5988035,-55.9337139,16/06/15,junio,16/06/15,,Observación,eBird,,,,,
G2858546,URN:CornellLabOfOrnithology:EBIRD:OBS566482441,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2893",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,14/01/10,enero,14/01/10,,Observación,eBird,,,,,
G3321159,URN:CornellLabOfOrnithology:EBIRD:OBS631924040,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2894",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,17/06/18,junio,17/06/18,,Observación,eBird,,,,,
G3321162,URN:CornellLabOfOrnithology:EBIRD:OBS632398778,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2895",Amazona kawalli,,BR,Rio Cristalino--between Teles Pires and Cristalino Lodge,Mato Grosso,-9.6145949,-55.9322205,18/06/18,junio,18/06/18,,Observación,eBird,,,,,
G3321931,URN:CornellLabOfOrnithology:EBIRD:OBS636866043,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2896",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,3/07/18,julio,3/07/18,,Observación,eBird,,,,,
G3325050,URN:CornellLabOfOrnithology:EBIRD:OBS637258450,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2897",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,5/07/18,julio,5/07/18,,Observación,eBird,,,,,
G3327606,URN:CornellLabOfOrnithology:EBIRD:OBS637623999,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2898",Amazona kawalli,,BR,Cristalino Lodge--Serra Nova Trail,Mato Grosso,-9.573283,-55.9214509,6/07/18,julio,6/07/18,,Observación,eBird,,,,,
G3329695,URN:CornellLabOfOrnithology:EBIRD:OBS637778525,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2899",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,6/07/18,julio,6/07/18,,Observación,eBird,,,,,
G4719735,URN:CornellLabOfOrnithology:EBIRD:OBS638566096,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2900",Amazona kawalli,,BR,Rio Azul Jungle Lodge,Par√°,-9.2466507,-55.9879589,7/11/10,noviembre,7/11/10,,Observación,eBird,,,,,
G4719730,URN:CornellLabOfOrnithology:EBIRD:OBS638640080,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2901",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,10/11/10,noviembre,10/11/10,,Observación,eBird,,,,,
G4719729,URN:CornellLabOfOrnithology:EBIRD:OBS638694140,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2902",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,11/11/10,noviembre,11/11/10,,Observación,eBird,,,,,
G3364630,URN:CornellLabOfOrnithology:EBIRD:OBS639289901,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2903",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,12/07/18,julio,12/07/18,,Observación,eBird,,,,,
G3348666,URN:CornellLabOfOrnithology:EBIRD:OBS639559674,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2904",Amazona kawalli,,BR,Machadinho d'Oeste--Estrada para 2 de novembro,Rond√¥nia,-8.925768,-62.115704,3/07/18,julio,3/07/18,,Observación,eBird,,,,,
